,l,k,m,ic.cohort.biomass.gm
16700,941,PinuTaed,20,80.26938962
16701,941,PinuEnch,80,933.5532373
16702,942,BetuLent,20,380.4364349
16703,942,BetuLent,10,16.18878446
16704,942,AcerRubr,30,200.3362077
16705,942,AcerRubr,20,90.38737991
16706,942,AcerRubr,10,40.47196115
16707,942,QuerPrin,30,1745.016058
16708,942,QuerPrin,20,413.4885365
16709,942,QuerCocc,30,849.2366516
16710,942,QuerCocc,20,155.8170504
16711,942,LiriTuli,40,1742.99246
16712,942,LiriTuli,10,26.98130744
16713,942,LiriTuli,20,209.1051326
16714,942,LiriTuli,30,820.2317461
16715,942,QuerRubr,10,13.49065372
16716,942,QuerRubr,30,176.053031
16717,942,QuerRubr,20,110.6233605
16718,942,RobiPseu,20,121.4158835
16719,943,QuerAlba,30,235.4119074
16720,943,QuerAlba,90,685.3252089
16721,943,QuerAlba,20,27.65584012
16722,943,QuerAlba,60,810.1137558
16723,943,QuerAlba,40,120.0668181
16724,943,QuerAlba,50,342.6626044
16725,943,QuerAlba,70,375.0401734
16726,943,QuerVelu,60,216.5249922
16727,943,QuerVelu,30,98.48177214
16728,943,AcerRubr,40,105.9016317
16729,943,AcerRubr,30,103.8780336
16730,943,AcerRubr,50,557.1639986
16731,943,QuerCocc,70,901.1756684
16732,943,HaleDipt,40,227.9920478
16733,943,NyssSylv,30,217.1995249
16734,943,PinuStro,130,2595.601775
16735,943,PinuStro,30,21.58504595
16736,944,OxydArbo,30,64.75513785
16737,944,OxydArbo,60,382.4600329
16738,944,OxydArbo,50,203.0343385
16739,944,OxydArbo,100,938.9494988
16740,944,OxydArbo,70,153.1189197
16741,944,QuerCocc,130,3387.503149
16742,944,QuerCocc,110,288.0254569
16743,944,AcerRubr,70,366.9457811
16744,944,AcerRubr,40,79.59485694
16745,944,AcerRubr,50,165.9350407
16746,944,AcerRubr,60,119.3922854
16747,944,AcerRubr,110,631.362594
16748,944,QuerAlba,130,1582.453681
16749,944,QuerAlba,120,283.3037281
16750,944,BetuLent,60,152.444387
16751,944,BetuLent,90,349.4079313
16752,944,BetuLent,80,484.9890012
16753,944,FaguGran,70,300.8415779
16754,944,FaguGran,50,85.66565111
16755,944,FaguGran,90,534.2298872
16756,944,FaguGran,40,130.1848084
16757,944,HaleDipt,20,13.49065372
16758,944,QuerPrin,130,706.9102548
16759,944,PinuStro,70,178.7511618
16760,944,PinuStro,20,13.49065372
16761,945,OxydArbo,40,281.9546627
16762,945,OxydArbo,30,321.7520912
16763,945,OxydArbo,10,13.49065372
16764,945,CornFlor,10,26.98130744
16765,945,QuerAlba,140,2646.191727
16766,945,QuerAlba,120,325.1247546
16767,945,QuerAlba,40,184.8219559
16768,945,NyssSylv,20,41.14649384
16769,945,NyssSylv,10,26.98130744
16770,945,NyssSylv,30,231.3647113
16771,945,QuerFalc,70,666.4382937
16772,945,QuerFalc,60,437.7717132
16773,945,AcerRubr,100,602.3576885
16774,945,AcerRubr,40,64.08060516
16775,946,CaryAlba,50,445.1915727
16776,946,CaryAlba,40,48.56635339
16777,946,AmelArbo,20,24.28317669
16778,946,OxydArbo,30,553.1168024
16779,946,OxydArbo,40,719.0518432
16780,946,CornFlor,20,94.43457603
16781,946,PinuStro,30,113.9960239
16782,946,PinuStro,20,48.56635339
16783,946,PinuStro,40,376.3892387
16784,946,AcerRubr,50,248.9025611
16785,946,AcerRubr,30,188.8691521
16786,946,AcerRubr,20,13.49065372
16787,946,AcerRubr,40,174.029433
16788,946,QuerAlba,60,646.2023131
16789,946,QuerAlba,90,1457.665134
16790,946,LiriTuli,10,13.49065372
16791,946,LiriTuli,30,35.75023235
16792,946,LiriTuli,70,409.4413403
16793,946,LiriTuli,40,306.2378394
16794,946,TsugCana,30,20.91051326
16795,946,NyssSylv,20,51.93901682
16796,947,LiriTuli,40,89.03831454
16797,947,PinuVirg,60,190.2182174
16798,948,PinuStro,20,13.49065372
16799,948,AcerRubr,40,71.50046471
16800,948,AcerRubr,60,556.4894659
16801,948,AcerRubr,30,200.3362077
16802,948,AcerRubr,50,13.49065372
16803,948,QuerPrin,30,28.33037281
16804,948,QuerPrin,80,675.2072186
16805,948,QuerPrin,140,3849.558038
16806,948,QuerPrin,40,278.5819993
16807,948,QuerPrin,50,692.7450684
16808,948,QuerPrin,130,298.8179799
16809,948,QuerPrin,60,218.5485902
16810,948,RobiPseu,20,31.02850355
16811,948,OxydArbo,50,281.28013
16812,948,QuerRubr,70,414.8376018
16813,948,CornFlor,20,13.49065372
16814,948,QuerVelu,140,569.3055869
16815,949,QuerVelu,40,504.5504491
16816,949,OxydArbo,20,87.68924917
16817,949,OxydArbo,40,147.0481255
16818,949,PinuEnch,50,860.0291745
16819,949,PinuEnch,30,48.56635339
16820,949,QuerStel,40,406.0686769
16821,949,QuerStel,30,191.5672828
16822,949,NyssSylv,10,13.49065372
16823,949,QuerCocc,40,490.3852627
16824,949,QuerFalc,30,159.8642466
16825,949,QuerFalc,40,217.1995249
16826,949,CaryGlab,40,117.3686873
16827,949,PrunSero,40,32.37756892
16828,950,AcerRubr,60,390.5544251
16829,950,AcerRubr,40,185.4964886
16830,950,AcerRubr,30,81.618455
16831,950,QuerRubr,80,1345.692708
16832,950,HaleDipt,40,70.15139933
16833,950,HaleDipt,20,25.63224206
16834,950,OxydArbo,40,185.4964886
16835,950,BetuLent,40,331.8700815
16836,950,MagnMacr,20,33.05210161
16837,950,MagnMacr,30,215.8504595
16838,950,QuerAlba,140,1818.540121
16839,951,QuerPrin,140,3362.545439
16840,951,QuerPrin,80,1030.011411
16841,951,QuerPrin,50,1110.955334
16842,951,QuerPrin,70,921.411649
16843,951,QuerPrin,40,111.9724259
16844,951,RobiPseu,40,13.49065372
16845,951,QuerVelu,50,225.2939171
16846,951,AcerRubr,60,39.79742847
16847,951,AcerRubr,50,677.9053493
16848,951,AcerRubr,30,83.64205305
16849,951,QuerCocc,130,2391.218372
16850,951,QuerCocc,70,312.3086336
16851,951,PinuStro,20,13.49065372
16852,951,PinuStro,30,21.58504595
16853,951,OxydArbo,50,395.9506866
16854,951,OxydArbo,20,26.98130744
16855,951,PinuVirg,90,897.1284723
16856,952,PrunSero,30,26.30677475
16857,952,PrunSero,20,13.49065372
16858,952,BetuLent,30,665.763761
16859,952,BetuLent,20,445.8661054
16860,952,QuerAlba,30,469.4747494
16861,952,QuerAlba,40,1365.254156
16862,952,OxydArbo,30,845.1894554
16863,952,OxydArbo,20,239.4591035
16864,952,OxydArbo,10,13.49065372
16865,952,LiriTuli,40,549.744139
16866,952,LiriTuli,30,366.9457811
16867,952,RobiPseu,20,61.38247442
16868,952,NyssSylv,20,42.49555921
16869,952,AcerRubr,30,382.4600329
16870,952,AcerRubr,40,259.0205514
16871,952,AcerRubr,20,51.93901682
16872,952,QuerRubr,20,154.4679851
16873,952,QuerRubr,50,1509.604151
16874,952,SassAlid,30,56.66074562
16875,952,CaryGlab,40,126.812145
16876,953,LiriTuli,30,299.4925125
16877,953,LiriTuli,10,53.96261487
16878,953,LiriTuli,40,191.5672828
16879,953,LiriTuli,150,1146.705566
16880,953,LiriTuli,90,561.2111947
16881,953,LiriTuli,20,58.68434367
16882,953,LiriTuli,60,500.5032529
16883,953,QuerPrin,40,1483.297376
16884,953,QuerPrin,50,281.9546627
16885,953,QuerPrin,30,1090.719353
16886,953,RobiPseu,20,101.1799029
16887,953,RobiPseu,30,159.8642466
16888,953,RobiPseu,40,242.1572342
16889,953,RobiPseu,10,13.49065372
16890,953,QuerCocc,40,240.1336362
16891,953,QuerRubr,10,13.49065372
16892,953,QuerRubr,40,466.102086
16893,953,AcerRubr,10,13.49065372
16894,953,CaryGlab,20,13.49065372
16895,953,QuerVelu,40,198.9871423
16896,954,QuerAlba,30,242.8317669
16897,954,QuerAlba,50,483.6399358
16898,954,QuerAlba,40,510.6212432
16899,954,QuerAlba,60,628.6644633
16900,954,OxydArbo,20,35.75023235
16901,954,OxydArbo,30,40.47196115
16902,954,NyssSylv,30,60.03340905
16903,954,NyssSylv,20,38.4483631
16904,954,TsugCana,30,95.7836414
16905,954,TsugCana,40,283.9782608
16906,954,TsugCana,20,40.47196115
16907,954,TsugCana,50,219.2231229
16908,954,FaguGran,50,219.2231229
16909,955,PinuStro,40,238.1100381
16910,955,PinuStro,30,81.618455
16911,955,PinuStro,20,13.49065372
16912,955,LiriTuli,50,358.8513889
16913,955,LiriTuli,80,246.2044304
16914,955,LiriTuli,40,84.31658574
16915,955,LiriTuli,100,476.2200763
16916,955,NyssSylv,30,84.99111842
16917,955,QuerPrin,20,45.19368996
16918,955,AcerRubr,50,459.3567591
16919,955,AcerRubr,40,273.8602705
16920,955,AcerRubr,30,45.19368996
16921,955,AcerRubr,60,111.9724259
16922,955,QuerAlba,100,1075.879634
16923,955,QuerAlba,80,728.4953008
16924,955,BetuLent,50,423.6065268
16925,955,BetuLent,60,292.072653
16926,955,BetuLent,80,1105.559072
16927,955,QuerVelu,50,310.2850355
16928,955,RobiPseu,60,271.1621397
16929,955,RobiPseu,30,17.53784983
16930,955,QuerCocc,130,1904.205772
16931,955,MagnMacr,30,42.49555921
16932,955,MagnMacr,40,106.5761644
16933,955,TsugCana,20,13.49065372
16934,955,OxydArbo,30,78.92032425
16935,956,QuerCocc,20,13.49065372
16936,956,QuerCocc,50,364.9221831
16937,956,QuerCocc,30,63.40607248
16938,956,QuerCocc,40,248.2280284
16939,956,AcerRubr,40,288.0254569
16940,956,AcerRubr,20,13.49065372
16941,956,AcerRubr,30,43.84462458
16942,956,QuerPrin,40,516.6920374
16943,956,QuerPrin,50,279.9310647
16944,956,QuerPrin,30,56.66074562
16945,956,LiriTuli,50,524.7864296
16946,956,LiriTuli,30,68.80233396
16947,956,LiriTuli,40,379.7619022
16948,956,PinuVirg,30,451.9368996
16949,956,PinuVirg,50,389.2053598
16950,956,PinuVirg,40,409.4413403
16951,956,PinuVirg,20,32.37756892
16952,956,PinuStro,60,1000.331973
16953,956,PinuStro,40,306.9123721
16954,956,PinuStro,50,444.51704
16955,956,QuerAlba,30,217.1995249
16956,956,OxydArbo,20,26.98130744
16957,956,NyssSylv,30,51.93901682
16958,956,NyssSylv,10,13.49065372
16959,956,CaryAlba,40,62.0570071
16960,957,RobiPseu,30,101.1799029
16961,957,QuerAlba,30,101.8544356
16962,957,QuerAlba,40,160.5387792
16963,957,OxydArbo,20,58.00981099
16964,957,OxydArbo,30,642.8296497
16965,957,OxydArbo,40,218.5485902
16966,957,AcerRubr,50,709.6083856
16967,957,AcerRubr,40,404.0450789
16968,957,AcerRubr,10,13.49065372
16969,957,AcerRubr,30,116.6941547
16970,957,QuerPrin,30,429.0027882
16971,957,QuerPrin,20,18.21238252
16972,957,QuerPrin,40,787.8541771
16973,957,QuerRubr,40,295.4453164
16974,957,QuerRubr,30,364.9221831
16975,957,NyssSylv,10,26.98130744
16976,957,NyssSylv,20,105.227099
16977,957,QuerCocc,20,22.25957864
16978,957,QuerCocc,80,578.7490445
16979,957,QuerCocc,50,720.4009086
16980,957,PinuStro,30,99.15630483
16981,958,AcerRubr,50,361.5495196
16982,958,AcerRubr,40,402.0214808
16983,958,QuerCocc,50,499.1541876
16984,958,QuerCocc,60,869.4726321
16985,958,OxydArbo,40,412.8140038
16986,958,OxydArbo,30,200.3362077
16987,958,QuerPrin,40,1182.455798
16988,958,QuerPrin,50,362.2240523
16989,958,PinuStro,130,1701.171434
16990,958,QuerAlba,50,479.5927397
16991,958,QuerAlba,40,128.835743
16992,958,QuerAlba,30,90.38737991
16993,958,TsugCana,70,1026.638748
16994,958,TsugCana,30,138.9537333
16995,958,TsugCana,40,684.6506762
16996,958,NyssSylv,20,28.33037281
16997,959,QuerRubr,40,916.0153875
16998,959,QuerRubr,20,35.75023235
16999,959,QuerPrin,40,1983.800629
17000,959,QuerPrin,20,55.31168024
17001,959,QuerPrin,30,1643.836156
17002,959,CaryGlab,40,236.0864401
17003,959,NyssSylv,20,195.6144789
17004,959,NyssSylv,10,52.6135495
17005,959,PinuStro,20,14.1651864
17006,959,OxydArbo,30,294.7707837
17007,959,OxydArbo,20,134.2320045
17008,959,AcerRubr,30,115.3450893
17009,959,PinuVirg,30,321.0775585
17010,960,OxydArbo,10,13.49065372
17011,960,QuerPrin,20,76.22219351
17012,960,QuerPrin,40,533.5553546
17013,960,PinuPung,30,664.4146956
17014,960,PinuPung,40,726.4717027
17015,960,PinuPung,20,33.7266343
17016,960,PinuEnch,50,603.7067539
17017,960,NyssSylv,20,77.57125888
17018,961,QuerPrin,30,601.0086231
17019,961,QuerPrin,60,758.8492716
17020,961,TsugCana,30,26.98130744
17021,961,TsugCana,40,164.5859754
17022,961,TsugCana,20,26.98130744
17023,961,PinuStro,40,275.8838685
17024,961,PinuStro,30,188.1946194
17025,961,PinuStro,60,505.2249817
17026,961,PinuStro,50,141.651864
17027,961,CaryGlab,40,60.03340905
17028,961,CornFlor,10,13.49065372
17029,961,OxydArbo,30,654.2967053
17030,961,OxydArbo,20,13.49065372
17031,961,AcerRubr,40,164.5859754
17032,961,AcerRubr,30,41.14649384
17033,961,QuerVelu,70,281.9546627
17034,961,QuerVelu,60,783.1324483
17035,961,PinuEnch,50,131.5338738
17036,961,PinuEnch,60,453.9604976
17037,961,PinuEnch,70,588.1925021
17038,961,LiriTuli,80,1133.889445
17039,961,QuerCocc,50,396.6252193
17040,961,QuerCocc,130,2019.550862
17041,961,QuerCocc,40,131.5338738
17042,961,QuerCocc,70,867.4490341
17043,961,QuerCocc,60,810.1137558
17044,961,QuerAlba,30,61.38247442
17045,962,QuerCocc,80,748.7312814
17046,962,AcerRubr,40,323.7756892
17047,962,AcerRubr,50,229.3411132
17048,962,CornFlor,30,79.59485694
17049,962,CornFlor,20,24.28317669
17050,962,PinuStro,20,13.49065372
17051,962,CaryAlba,70,1360.532427
17052,962,CaryAlba,50,173.3549003
17053,962,QuerPrin,50,2946.358772
17054,962,QuerPrin,30,164.5859754
17055,962,QuerPrin,40,222.5957864
17056,962,QuerPrin,20,51.26448413
17057,962,LiriTuli,150,1465.759526
17058,962,FraxPenn,10,13.49065372
17059,962,OxydArbo,20,19.56144789
17060,962,OxydArbo,10,13.49065372
17061,962,CaryGlab,60,337.266343
17062,962,CaryGlab,40,152.444387
17063,962,CaryGlab,70,881.6142205
17064,962,QuerRubr,140,2623.932148
17065,963,NyssSylv,40,205.7324692
17066,963,AcerRubr,60,152.444387
17067,963,AcerRubr,10,13.49065372
17068,963,AcerRubr,50,183.4728906
17069,963,AcerRubr,30,90.38737991
17070,963,LiriTuli,50,98.48177214
17071,963,LiriTuli,150,3367.941701
17072,963,RobiPseu,100,175.3784983
17073,963,CaryGlab,70,710.9574509
17074,963,CaryGlab,60,395.9506866
17075,963,QuerPrin,50,618.546473
17076,963,QuerPrin,100,1431.35836
17077,963,QuerPrin,40,169.9822368
17078,964,QuerCocc,60,487.0125992
17079,964,QuerCocc,130,2727.135649
17080,964,QuerCocc,40,150.420789
17081,964,QuerPrin,80,754.8020755
17082,964,QuerPrin,40,180.1002271
17083,964,QuerPrin,70,1294.428224
17084,964,QuerPrin,30,128.835743
17085,964,QuerPrin,90,1481.948311
17086,964,OxydArbo,50,334.5682122
17087,964,OxydArbo,30,244.855365
17088,964,OxydArbo,40,447.2151708
17089,964,BetuLent,40,165.260508
17090,964,BetuLent,30,74.87312814
17091,964,AcerRubr,70,694.7686665
17092,964,AcerRubr,40,113.9960239
17093,964,LiriTuli,50,342.6626044
17094,964,LiriTuli,150,1570.986625
17095,964,LiriTuli,30,30.35397087
17096,964,NyssSylv,30,185.4964886
17097,964,RobiPseu,30,59.35887636
17098,964,QuerAlba,40,350.082464
17099,965,QuerPrin,60,1500.835226
17100,965,QuerPrin,140,1742.317928
17101,965,QuerPrin,30,588.8670348
17102,965,QuerPrin,20,76.22219351
17103,965,QuerPrin,50,412.1394711
17104,965,QuerPrin,40,625.2917998
17105,965,AcerRubr,40,188.1946194
17106,965,AcerRubr,30,13.49065372
17107,965,AcerRubr,50,131.5338738
17108,965,OxydArbo,20,53.28808219
17109,965,OxydArbo,10,13.49065372
17110,965,RobiPseu,50,41.82102653
17111,965,RobiPseu,40,35.07569967
17112,965,CaryGlab,70,933.5532373
17113,965,LiriTuli,150,696.7922645
17114,965,LiriTuli,130,400.6724154
17115,965,LiriTuli,30,81.618455
17116,965,LiriTuli,60,116.6941547
17117,965,LiriTuli,70,163.9114427
17118,965,QuerAlba,50,183.4728906
17119,965,QuerVelu,50,652.94764
17120,966,TsugCana,50,994.261179
17121,966,TsugCana,40,472.1728801
17122,966,TsugCana,30,233.3883093
17123,966,TsugCana,70,318.3794277
17124,966,TsugCana,60,209.7796653
17125,966,LiriTuli,40,247.5534957
17126,966,LiriTuli,30,30.35397087
17127,966,LiriTuli,150,1223.602292
17128,966,BetuLent,70,1085.997624
17129,966,BetuLent,80,1828.658112
17130,966,BetuLent,60,1430.683827
17131,966,BetuLent,50,216.5249922
17132,966,CaryGlab,80,801.3448309
17133,966,QuerAlba,80,512.6448413
17134,966,QuerAlba,140,1357.834297
17135,966,QuerAlba,100,68.12780128
17136,966,QuerAlba,70,1163.568883
17137,966,AcerRubr,20,39.12289578
17138,966,OxydArbo,40,86.3401838
17139,967,PrunSero,80,277.9074666
17140,967,OxydArbo,30,91.0619126
17141,967,CaryAlba,70,1123.771455
17142,967,CaryAlba,50,103.8780336
17143,967,LiriTuli,150,2390.543839
17144,967,LiriTuli,40,112.6469585
17145,967,AcerSacc,240,1267.446917
17146,967,AcerSacc,30,49.91541876
17147,967,AcerSacc,40,62.73153979
17148,967,AcerSacc,110,358.8513889
17149,967,AcerSacc,60,109.2742951
17150,967,AcerSacc,50,109.2742951
17151,967,AcerSacc,120,287.3509242
17152,967,QuerPrin,80,1034.058608
17153,967,QuerPrin,60,1170.31421
17154,967,QuerPrin,40,154.4679851
17155,967,QuerPrin,30,164.5859754
17156,967,QuerPrin,70,667.1128264
17157,967,NyssSylv,10,66.10420322
17158,967,NyssSylv,30,15.51425178
17159,967,NyssSylv,20,58.68434367
17160,967,QuerRubr,140,1157.498089
17161,967,QuerRubr,150,658.3439014
17162,968,QuerPrin,40,1277.564907
17163,968,QuerPrin,30,49.91541876
17164,968,QuerPrin,20,36.42476504
17165,968,LiriTuli,30,480.2672724
17166,968,LiriTuli,40,802.0193635
17167,968,LiriTuli,70,247.5534957
17168,968,LiriTuli,60,532.8808219
17169,968,LiriTuli,90,379.7619022
17170,968,LiriTuli,10,13.49065372
17171,968,LiriTuli,130,646.2023131
17172,968,LiriTuli,50,665.763761
17173,968,LiriTuli,120,443.1679746
17174,968,CaryGlab,50,175.3784983
17175,968,CaryGlab,60,136.9301352
17176,968,CaryGlab,70,767.6181966
17177,968,QuerRubr,30,186.1710213
17178,968,RobiPseu,50,274.5348032
17179,969,RobiPseu,20,129.5102757
17180,969,TiliAmer,40,163.9114427
17181,969,TiliAmer,30,54.63714756
17182,969,LiriTuli,40,460.7058245
17183,969,LiriTuli,30,188.8691521
17184,969,LiriTuli,20,24.95770938
17185,969,OxydArbo,10,13.49065372
17186,969,OxydArbo,30,228.6665805
17187,969,OxydArbo,20,90.38737991
17188,969,PrunSero,50,1062.38898
17189,969,PrunSero,30,33.7266343
17190,969,PrunSero,20,13.49065372
17191,969,AcerRubr,30,132.2084064
17192,969,AcerRubr,20,44.51915727
17193,969,AcerRubr,10,13.49065372
17194,969,AcerRubr,40,386.507229
17195,969,CaryGlab,40,57.3352783
17196,969,CaryGlab,30,13.49065372
17197,969,CaryGlab,50,230.0156459
17198,969,FraxAmer,40,100.5053702
17199,969,CornFlor,10,13.49065372
17200,970,TsugCana,30,55.31168024
17201,970,TsugCana,60,536.2534853
17202,970,TsugCana,20,34.40116698
17203,970,NyssSylv,20,39.12289578
